1828,3219;4717,3462;1770,2044;4673,7749
1857,3806;4702,8224;1828,3219;4717,3462
1879,1746;4688,2986;1857,3806;4702,8224
1770,2044;4673,7749;1777,4691;4637,4655
1821,0571;4579,3705;1842,8512;4550,3231
1806,5278;4601,1562;1821,0571;4579,3705
1777,4691;4637,4655;1806,5278;4601,1562
1930,0274;4746,3936;1959,0861;4724,6080
1886,4393;4768,1793;1930,0274;4746,3936
1857,3806;4775,4411;1886,4393;4768,1793
1959,0861;4724,6080;2009,9389;4644,7274
1893,7040;4666,5130;1879,1746;4688,2986
1995,4096;4622,9418;1893,7040;4666,5130
2009,9389;4644,7274;1995,4096;4622,9418
1080,0595;5116,7492;1072,7947;5182,1060
-104,0840;4354,2525;-133,1427;4339,7287
-82,2899;4383,3000;-104,0840;4354,2525
-60,4959;4419,6094;-82,2899;4383,3000
-133,1427;4339,7287;-154,9368;4296,1575
-191,2602;4252,5863;-234,8483;4245,3244
-183,9955;4296,1575;-191,2602;4252,5863
-154,9368;4296,1575;-183,9955;4296,1575
-24,1725;4601,1562;-67,7605;4572,1087
-2,3784;4637,4656;-24,1725;4601,1562
12,1510;4673,7750;-2,3784;4637,4656
-67,7605;4572,1087;-60,4959;4521,2756
-31,4371;4441,3950;-60,4959;4419,6094
-24,1725;4499,4899;-31,4371;4441,3950
-60,4959;4521,2756;-24,1725;4499,4899
-627,1412;4150,9201;-656,1999;4136,3963
-598,0824;4165,4438;-627,1412;4150,9201
-554,4943;4187,2294;-598,0824;4165,4438
-656,1999;4136,3963;-736,1114;4165,4438
-779,6996;4252,5863;-859,6111;4252,5863
-772,4349;4230,8007;-779,6996;4252,5863
-736,1114;4165,4438;-772,4349;4230,8007
-351,0832;4223,5388;-380,1420;4223,5388
-292,9658;4223,5388;-351,0832;4223,5388
-234,8483;4245,3244;-292,9658;4223,5388
-380,1420;4223,5388;-401,9360;4201,7532
-518,1709;4223,5388;-554,4943;4187,2294
-503,6416;4238,0625;-518,1709;4223,5388
-401,9360;4201,7532;-503,6416;4238,0625
26,6803;4746,3937;12,1510;4673,7750
738,6193;5189,3680;745,8840;5167,5823
840,3249;5160,3204;738,6193;5189,3680
876,6483;5196,6298;840,3249;5160,3204
745,8840;5167,5823;724,0899;5138,5348
644,1784;5073,1780;578,7963;5087,7017
716,8253;5116,7492;644,1784;5073,1780
724,0899;5138,5348;716,8253;5116,7492
1021,9419;5203,8916;985,6186;5225,6773
1043,7360;5196,6298;1021,9419;5203,8916
1072,7947;5182,1060;1043,7360;5196,6298
985,6186;5225,6773;949,2952;5232,9392
891,1776;5225,6773;876,6483;5196,6298
912,9717;5240,2010;891,1776;5225,6773
949,2952;5232,9392;912,9717;5240,2010
266,4149;4913,4168;244,6208;4869,8456
317,2677;4956,9880;266,4149;4913,4168
302,7383;4986,0355;317,2677;4956,9880
244,6208;4869,8456;215,5621;4833,5362
121,1212;4789,9649;26,6803;4746,3937
164,7093;4811,7505;121,1212;4789,9649
215,5621;4833,5362;164,7093;4811,7505
491,6201;5102,2255;440,7673;5094,9636
542,4729;5102,2255;491,6201;5102,2255
578,7963;5087,7017;542,4729;5102,2255
440,7673;5094,9636;404,4438;5087,7017
288,2089;5051,3923;302,7383;4986,0355
339,0617;5080,4399;288,2089;5051,3923
404,4438;5087,7017;339,0617;5080,4399
1334,3234;5203,8916;1370,6467;5174,8442
-459,6845;6222,1499;-404,0902;6214,2110
-491,4527;6238,0279;-459,6845;6222,1499
-539,1050;6253,9058;-491,4527;6238,0279
-404,0902;6214,2110;-362,4176;6235,0392
2678,2898;4775,4411;2656,4957;4753,6555
2750,9367;4768,1793;2678,2898;4775,4411
2815,5342;4732,9579;2750,9367;4768,1793
-523,2209;6365,0515;-562,9311;6317,4176
-515,2789;6380,9294;-523,2209;6365,0515
-531,1630;6420,6243;-515,2789;6380,9294
-562,9311;6317,4176;-602,6414;6301,5397
-554,9891;6261,8448;-539,1050;6253,9058
-610,5834;6269,7838;-554,9891;6261,8448
-602,6414;6301,5397;-610,5834;6269,7838
2439,9166;4640,1872;2436,3992;4637,5501
2504,2429;4689,7178;2502,4683;4688,2986
2453,0847;4666,5130;2437,8648;4636,0851
2436,3992;4637,5501;2457,2742;4616,6830
2535,5554;4580,1655;2551,2117;4548,8649
2493,8054;4601,0326;2535,5554;4580,1655
2457,2742;4616,6830;2493,8054;4601,0326
2583,8490;4739,1317;2591,1136;4688,2986
2591,1136;4753,6555;2583,8490;4739,1317
2656,4957;4753,6555;2591,1136;4753,6555
2591,1136;4688,2986;2569,3196;4666,5130
2482,1434;4688,2986;2453,0847;4666,5130
2532,9962;4688,2986;2482,1434;4688,2986
2569,3196;4666,5130;2532,9962;4688,2986
-554,9891;6444,4413;-531,1630;6420,6243
-721,7721;7055,7425;-721,7721;7023,9866
-690,0039;7087,4984;-721,7721;7055,7425
-697,9459;7135,1323;-690,0039;7087,4984
-721,7721;7023,9866;-634,4096;6976,3527
-642,3517;6896,9629;-570,8732;6849,3291
-634,4096;6912,8409;-642,3517;6896,9629
-634,4096;6976,3527;-634,4096;6912,8409
-626,4675;7278,0338;-642,3517;7246,2779
-562,9311;7333,6067;-626,4675;7278,0338
-515,2789;7309,7897;-562,9311;7333,6067
-642,3517;7246,2779;-666,1778;7230,4000
-682,0619;7174,8271;-697,9459;7135,1323
-682,0619;7214,5220;-682,0619;7174,8271
-666,1778;7230,4000;-682,0619;7214,5220
-443,8004;6579,4039;-467,6265;6547,6479
-419,9743;6595,2818;-443,8004;6579,4039
-427,9163;6658,7936;-419,9743;6595,2818
-467,6265;6547,6479;-467,6265;6507,9531
-531,1630;6484,1362;-554,9891;6444,4413
-499,3948;6492,0751;-531,1630;6484,1362
-467,6265;6507,9531;-499,3948;6492,0751
-594,6993;6769,9393;-610,5834;6738,1834
-570,8732;6809,6342;-594,6993;6769,9393
-570,8732;6849,3291;-570,8732;6809,6342
-610,5834;6738,1834;-523,2209;6714,3665
-435,8583;6714,3665;-427,9163;6658,7936
-467,6265;6706,4275;-435,8583;6714,3665
-523,2209;6714,3665;-467,6265;6706,4275
2551,2117;4548,8649;2535,5554;4517,5642
1813,7925;5094,9635;1791,9984;5094,9635
1850,1159;5087,7017;1813,7925;5094,9635
1864,6453;5065,9161;1850,1159;5087,7017
1791,9984;5094,9635;1770,2044;5094,9635
1719,3516;5124,0111;1697,5576;5116,7492
1741,1456;5116,7492;1719,3516;5124,0111
1770,2044;5094,9635;1741,1456;5116,7492
1988,1448;4942,4642;1966,3509;4964,2499
2060,7917;4884,3692;1988,1448;4942,4642
2082,5858;4862,5836;2060,7917;4884,3692
1966,3509;4964,2499;1930,0274;4978,7736
1893,7040;5015,0830;1864,6453;5065,9161
1915,4981;5000,5592;1893,7040;5015,0830
1930,0274;4978,7736;1915,4981;5000,5592
1377,9115;5356,3910;1327,0587;5349,1291
1428,7643;5341,8672;1377,9115;5356,3910
1457,8230;5327,3435;1428,7643;5341,8672
1327,0587;5349,1291;1290,7352;5334,6054
1305,2646;5218,4154;1334,3234;5203,8916
1276,2059;5269,2486;1305,2646;5218,4154
1290,7352;5334,6054;1276,2059;5269,2486
1595,8520;5196,6298;1574,0579;5232,9392
1661,2341;5145,7966;1595,8520;5196,6298
1697,5576;5116,7492;1661,2341;5145,7966
1574,0579;5232,9392;1566,7933;5291,0341
1479,6170;5320,0817;1457,8230;5327,3435
1523,2051;5312,8198;1479,6170;5320,0817
1566,7933;5291,0341;1523,2051;5312,8198
2089,8504;4833,5361;2082,5858;4862,5836
2242,4088;4477,7043;2213,3501;4499,4899
2278,7322;4441,3949;2242,4088;4477,7043
2300,5263;4434,1331;2278,7322;4441,3949
2213,3501;4499,4899;2213,3501;4535,7993
2227,8794;4586,6324;2220,6147;4622,9418
2213,3501;4564,8468;2227,8794;4586,6324
2213,3501;4535,7993;2213,3501;4564,8468
2496,6727;4426,8712;2482,1434;4412,3475
2549,7177;4420,2431;2496,6727;4426,8712
2535,5554;4517,5642;2519,8992;4496,6972
2482,1434;4412,3475;2409,4965;4419,6093
2329,5850;4434,1331;2300,5263;4434,1331
2380,4378;4412,3475;2329,5850;4434,1331
2409,4965;4419,6093;2380,4378;4412,3475
2082,5858;4688,2986;2089,8504;4717,3462
2082,5858;4659,2512;2082,5858;4688,2986
2126,1739;4651,9893;2082,5858;4659,2512
2089,8504;4717,3462;2089,8504;4746,3936
2082,5858;4811,7505;2089,8504;4833,5361
2082,5858;4775,4411;2082,5858;4811,7505
2089,8504;4746,3936;2082,5858;4775,4411
2206,0854;4601,1562;2184,2914;4586,6324
2216,7382;4588,0099;2206,0854;4601,1562
2220,6147;4622,9418;2216,7382;4588,0099
2184,2914;4586,6324;2162,4973;4557,5850
2126,1739;4593,8943;2126,1739;4651,9893
2133,4386;4550,3231;2126,1739;4593,8943
2162,4973;4557,5850;2133,4386;4550,3231
-859,6111;4252,5863;-903,1992;4259,8482
-9924,8587;1554,8708;-9868,4859;1523,5678
-9963,3572;1582,3564;-9924,8587;1554,8708
-9366,9662;1624,1666;-9324,1463;1652,6993
-9868,4859;1523,5678;-9799,5858;1529,8284
-14445,4738;6870,9829;-14443,1223;6862,7558
-9799,5858;1479,7436;-9799,5858;1464,7022
-9799,5858;1529,8284;-9799,5858;1479,7436
-9604,9847;1549,0393;-9567,4029;1549,0393
-9636,3030;1505,2152;-9604,9847;1549,0393
-9667,6212;1448,8698;-9636,3030;1505,2152
-9567,4029;1549,0393;-9498,5028;1549,0393
-9442,1300;1630,4272;-9366,9662;1624,1666
-9479,7118;1611,6454;-9442,1300;1630,4272
-9498,5028;1549,0393;-9479,7118;1611,6454
-14458,5611;6610,6861;-14443,1223;6595,2533
-14468,8537;6641,5517;-14458,5611;6610,6861
-14494,5850;6651,8403;-14468,8537;6641,5517
-14443,1223;6595,2533;-14427,6835;6590,1090
-14371,0745;6559,2433;-14365,9283;6518,0891
-14401,9521;6584,9647;-14371,0745;6559,2433
-14427,6835;6590,1090;-14401,9521;6584,9647
-14458,5611;6811,3131;-14484,2925;6785,5916
-14443,1223;6837,0344;-14458,5611;6811,3131
-14443,1223;6862,7558;-14443,1223;6837,0344
-14484,2925;6785,5916;-14504,8776;6770,1588
-14515,1701;6687,8503;-14494,5850;6651,8403
-14515,1701;6734,1488;-14515,1701;6687,8503
-14504,8776;6770,1588;-14515,1701;6734,1488
-9761,5760;1461,3910;-9667,6212;1448,8698
-9849,6949;1723,9070;-9812,1131;1736,4282
-9912,3314;1680,0828;-9849,6949;1723,9070
-9949,9133;1642,5192;-9912,3314;1680,0828
-10300,3739;1569,2118;-10247,7673;1695,4061
-10191,3945;1770,5334;-10178,8672;1789,3151
-10228,9764;1720,4485;-10191,3945;1770,5334
-10247,7673;1695,4061;-10228,9764;1720,4485
-9226,7928;969,1767;-9210,9333;1032,5842
-9226,7928;896,8169;-9226,7928;969,1767
-9402,1750;1207,0794;-9317,5785;1175,3712
-10042,0296;1498,5937;-10006,2861;1548,6102
-9949,9133;1592,4344;-9949,9133;1642,5192
-9974,9679;1573,6526;-9949,9133;1592,4344
-10006,2861;1548,6102;-9974,9679;1573,6526
-10122,4944;1977,1331;-10097,4398;2002,1755
-10141,2853;1952,0907;-10122,4944;1977,1331
-10135,0216;1914,5271;-10141,2853;1952,0907
-10097,4398;2002,1755;-10047,3306;2002,1755
-9909,5304;1995,9149;-9803,5573;2013,5684
-9984,6941;1995,9149;-9909,5304;1995,9149
-10047,3306;2002,1755;-9984,6941;1995,9149
-10078,6488;1814,3575;-10066,1215;1851,9211
-10128,7580;1789,3151;-10078,6488;1814,3575
-10178,8672;1789,3151;-10128,7580;1789,3151
-10066,1215;1851,9211;-10084,9125;1876,9635
-10122,4944;1895,7453;-10135,0216;1914,5271
-10103,7034;1883,2241;-10122,4944;1895,7453
-10084,9125;1876,9635;-10103,7034;1883,2241
-14365,9283;6518,0891;-14371,0745;6482,0791
-13650,5965;5833,8997;-13635,1577;5803,0341
-13666,0353;5864,7654;-13650,5965;5833,8997
-13686,6204;5900,7754;-13666,0353;5864,7654
-13635,1577;5803,0341;-13624,8651;5772,1683
-13609,4263;5715,5813;-13630,0114;5705,2927
-13614,5726;5746,4470;-13609,4263;5715,5813
-13624,8651;5772,1683;-13614,5726;5746,4470
-13768,9607;6013,9495;-13738,0831;5988,2282
-13789,5458;6019,0938;-13768,9607;6013,9495
-13835,8623;6034,5266;-13789,5458;6019,0938
-13738,0831;5988,2282;-13722,6443;5972,7953
-13691,7667;5916,2082;-13686,6204;5900,7754
-13707,2055;5957,3624;-13691,7667;5916,2082
-13722,6443;5972,7953;-13707,2055;5957,3624
-13784,3996;5797,8897;-13799,8384;5797,8897
-13727,7905;5803,0341;-13784,3996;5797,8897
-13702,0593;5808,1783;-13727,7905;5803,0341
-13799,8384;5797,8897;-13846,1548;5808,1783
-13887,3249;5797,8897;-13851,3011;5751,5912
-13871,8862;5833,8997;-13887,3249;5797,8897
-13846,1548;5808,1783;-13871,8862;5833,8997
-13666,0353;5705,2927;-13686,6204;5725,8698
-13650,5965;5700,1484;-13666,0353;5705,2927
-13630,0114;5705,2927;-13650,5965;5700,1484
-13686,6204;5725,8698;-13686,6204;5751,5912
-13686,6204;5797,8897;-13702,0593;5808,1783
-13686,6204;5782,4569;-13686,6204;5797,8897
-13686,6204;5751,5912;-13686,6204;5782,4569
-13856,4474;6044,8152;-13835,8623;6034,5266
-14211,5401;6338,0392;-14211,5401;6307,1735
-14216,6863;6348,3277;-14211,5401;6338,0392
-14242,4177;6394,6263;-14216,6863;6348,3277
-14211,5401;6307,1735;-14216,6863;6291,7407
-14221,8326;6240,2979;-14216,6863;6219,7207
-14221,8326;6266,0193;-14221,8326;6240,2979
-14216,6863;6291,7407;-14221,8326;6266,0193
-14360,7820;6440,9248;-14350,4895;6440,9248
-14376,2208;6466,6463;-14360,7820;6440,9248
-14371,0745;6482,0791;-14376,2208;6466,6463
-14350,4895;6440,9248;-14314,4655;6440,9248
-14252,7102;6404,9149;-14242,4177;6394,6263
-14283,5879;6430,6363;-14252,7102;6404,9149
-14314,4655;6440,9248;-14283,5879;6430,6363
-13949,0802;6137,4123;-13928,4951;6116,8352
-14015,9818;6163,1336;-13949,0802;6137,4123
-14036,5669;6163,1336;-14015,9818;6163,1336
-13928,4951;6116,8352;-13913,0563;6106,5466
-13877,0325;6060,2481;-13856,4474;6044,8152
-13882,1787;6075,6809;-13877,0325;6060,2481
-13913,0563;6106,5466;-13882,1787;6075,6809
-14175,5162;6204,2879;-14124,0535;6204,2879
-14196,1013;6209,4322;-14175,5162;6204,2879
-14216,6863;6219,7207;-14196,1013;6209,4322
-14124,0535;6204,2879;-14113,7609;6204,2879
-14046,8595;6173,4223;-14036,5669;6163,1336
-14072,5907;6193,9994;-14046,8595;6173,4223
-14113,7609;6204,2879;-14072,5907;6193,9994
-9446,0205;1207,0794;-9402,1750;1207,0794
10176,8430;6116,2499;10353,4134;6116,2499
10075,9458;6116,2499;10176,8430;6116,2499
9975,0485;6065,8203;10075,9458;6116,2499
10353,4134;6116,2499;10454,3106;6078,4277
10593,0444;6053,2129;10731,7782;6078,4277
10555,2079;6065,8203;10593,0444;6053,2129
10454,3106;6078,4277;10555,2079;6065,8203
-256,6423;5102,2255;-196,4998;5108,2374
-292,9658;5109,4873;-256,6423;5102,2255
-387,4066;5116,7492;-292,9658;5109,4873
9596,6836;5964,9612;9647,1322;5939,7463
9874,1511;6040,6056;9975,0485;6065,8203
9798,4782;5990,1760;9874,1511;6040,6056
9647,1322;5939,7463;9798,4782;5990,1760
11412,8350;6116,2499;11501,1202;6091,0351
11324,5499;6141,4647;11412,8350;6116,2499
11261,4891;6217,1091;11324,5499;6141,4647
11501,1202;6091,0351;11627,2418;6103,6425
11866,8730;6040,6056;11967,7703;6015,3908
11778,5878;6065,8203;11866,8730;6040,6056
11627,2418;6103,6425;11778,5878;6065,8203
10820,0634;6242,3239;10820,0634;6305,3609
10769,6148;6141,4647;10820,0634;6242,3239
10731,7782;6078,4277;10769,6148;6141,4647
10820,0634;6305,3609;10870,5120;6330,5757
11198,4283;6242,3239;11261,4891;6217,1091
11034,4702;6330,5757;11198,4283;6242,3239
10870,5120;6330,5757;11034,4702;6330,5757
-460,0535;5116,7492;-387,4066;5116,7492
-1077,5516;4579,3706;-1033,9634;4644,7274
-1077,5516;4514,0138;-1077,5516;4579,3706
-1070,2869;4477,7044;-1077,5516;4514,0138
-1033,9634;4644,7274;-1026,6988;4710,0843
-997,6401;4862,5837;-997,6401;4906,1549
-990,3754;4782,7031;-997,6401;4862,5837
-1026,6988;4710,0843;-990,3754;4782,7031
-1041,2282;4274,3719;-1004,9047;4317,9432
-968,5813;4267,1101;-1041,2282;4274,3719
-903,1992;4259,8482;-968,5813;4267,1101
-1004,9047;4317,9432;-997,6401;4376,0381
-1041,2282;4455,9187;-1070,2869;4477,7044
-1033,9634;4434,1331;-1041,2282;4455,9187
-997,6401;4376,0381;-1033,9634;4434,1331
-830,5524;5153,0586;-743,3762;5138,5348
-910,4639;5160,3204;-830,5524;5153,0586
-939,5226;5145,7967;-910,4639;5160,3204
-743,3762;5138,5348;-677,9940;5145,7967
-503,6416;5124,0111;-460,0535;5116,7492
-641,6706;5131,2730;-503,6416;5124,0111
-677,9940;5145,7967;-641,6706;5131,2730
-1041,2282;5000,5592;-1063,0222;5036,8686
-1041,2282;4978,7736;-1041,2282;5000,5592
-997,6401;4906,1549;-1041,2282;4978,7736
-1063,0222;5036,8686;-1048,4928;5087,7017
-983,1107;5131,2730;-939,5226;5145,7967
-1004,9047;5124,0111;-983,1107;5131,2730
-1048,4928;5087,7017;-1004,9047;5124,0111
11967,7703;6015,3908;12093,8919;5939,7463
14729,8340;5725,4205;14742,4461;5750,6353
14603,7123;5725,4205;14729,8340;5725,4205
14553,2637;5738,0279;14603,7123;5725,4205
14742,4461;5750,6353;14855,9556;5788,4575
14994,6894;5826,2797;14994,6894;5738,0279
14969,4651;5826,2797;14994,6894;5826,2797
14855,9556;5788,4575;14969,4651;5826,2797
14351,4691;5939,7463;14414,5299;5914,5315
14288,4083;5952,3537;14351,4691;5939,7463
14212,7353;5977,5686;14288,4083;5952,3537
14414,5299;5914,5315;14452,3664;5889,3167
14502,8150;5763,2427;14553,2637;5738,0279
14464,9785;5801,0649;14502,8150;5763,2427
14452,3664;5889,3167;14464,9785;5801,0649
14540,6516;5246,3394;14490,2028;5183,3024
14565,8759;5271,5542;14540,6516;5246,3394
14654,1609;5347,1986;14565,8759;5271,5542
14490,2028;5183,3024;14477,5907;5120,2654
-9516,5981;1198,2615;-9446,0205;1207,0794
14452,3664;5057,2284;14456,5704;5036,2161
14477,5907;5120,2654;14452,3664;5057,2284
14969,4651;5561,5243;14931,6285;5511,0948
14994,6894;5687,5983;14969,4651;5561,5243
14994,6894;5738,0279;14994,6894;5687,5983
14931,6285;5511,0948;14830,7313;5435,4504
14704,6097;5359,8060;14654,1609;5347,1986
14805,5070;5410,2356;14704,6097;5359,8060
14830,7313;5435,4504;14805,5070;5410,2356
14137,0623;6015,3908;14212,7353;5977,5686
12951,5190;6015,3908;13027,1919;5990,1760
12863,2338;6015,3908;12951,5190;6015,3908
12825,3973;6027,9982;12863,2338;6015,3908
13027,1919;5990,1760;13115,4771;6002,7834
13304,6595;6116,2499;13380,3325;6179,2869
13241,5987;6078,4277;13304,6595;6116,2499
13115,4771;6002,7834;13241,5987;6078,4277
12383,9717;6015,3908;12434,4203;6015,3908
12156,9527;5939,7463;12383,9717;6015,3908
12093,8919;5939,7463;12156,9527;5939,7463
12434,4203;6015,3908;12522,7055;6040,6056
12737,1122;6053,2129;12825,3973;6027,9982
12661,4392;6040,6056;12737,1122;6053,2129
12522,7055;6040,6056;12661,4392;6040,6056
13834,3703;6456,6497;13935,2677;6381,0053
13758,6974;6519,6867;13834,3703;6456,6497
13670,4122;6544,9015;13758,6974;6519,6867
13935,2677;6381,0053;13998,3286;6267,5387
14074,0015;6065,8203;14137,0623;6015,3908
14023,5529;6141,4647;14074,0015;6065,8203
13998,3286;6267,5387;14023,5529;6141,4647
13292,0473;6368,3979;13279,4352;6418,8275
13355,1082;6280,1461;13292,0473;6368,3979
13380,3325;6179,2869;13355,1082;6280,1461
13279,4352;6418,8275;13342,4961;6481,8645
13569,5149;6544,9015;13670,4122;6544,9015
13493,8420;6519,6867;13569,5149;6544,9015
13342,4961;6481,8645;13493,8420;6519,6867
4927,7748;524,1780;4921,2617;511,1567
4979,8802;556,7312;4927,7748;524,1780
5051,5250;595,7950;4979,8802;556,7312
4921,2617;511,1567;4843,1037;517,6673
4732,3799;459,0715;4699,8141;439,5396
4751,9194;491,6247;4732,3799;459,0715
4843,1037;517,6673;4751,9194;491,6247
5201,3278;771,5824;5175,2751;719,4973
5227,3804;791,1144;5201,3278;771,5824
5246,9200;817,1570;5227,3804;791,1144
5175,2751;719,4973;5155,7356;680,4334
5071,0644;634,8589;5051,5250;595,7950
5116,6566;654,3908;5071,0644;634,8589
5155,7356;680,4334;5116,6566;654,3908
4484,8797;-120,3759;4491,3929;-165,9505
4497,9060;-87,8227;4484,8797;-120,3759
4504,4191;-61,7801;4497,9060;-87,8227
4491,3929;-165,9505;4517,4455;-191,9930
4777,7833;4325,2050;4654,2838;4346,9906
2838,3352;4784,1288;2815,5342;4732,9579
4517,4455;-191,9930;4542,9969;-230,3053
4589,0903;393,9650;4563,0376;354,9011
4621,6561;433,0289;4589,0903;393,9650
4699,8141;439,5396;4621,6561;433,0289
4563,0376;354,9011;4517,4455;348,3905
4504,4191;218,1776;4504,4191;-61,7801
4517,4455;309,3266;4504,4191;218,1776
4517,4455;348,3905;4517,4455;309,3266
5272,9725;856,2208;5246,9200;817,1570
4639,7543;1188,0756;4679,4550;1130,9329
4214,0758;1855,1555;4188,9038;1892,8993
4242,8439;1801,2357;4214,0758;1855,1555
4679,4550;1130,9329;4723,2303;1104,0044
4725,8667;1097,1147;4764,9457;1077,5828
4712,1648;1110,8114;4725,8667;1097,1147
4723,2303;1104,0044;4818,9136;1095,3092
4374,0984;1635,8815;4345,3304;1677,2201
4401,0686;1596,3403;4374,0984;1635,8815
4009,4187;1533,3280;4029,5209;1565,6930
4345,3304;1677,2201;4336,3404;1709,5720
4284,1981;1774,2758;4242,8439;1801,2357
4316,5623;1749,1132;4284,1981;1774,2758
4336,3404;1709,5720;4316,5623;1749,1132
5110,1435;888,7740;5136,1962;856,2208
4992,9066;901,7953;5110,1435;888,7740
4973,3670;914,8166;4992,9066;901,7953
5136,1962;856,2208;5214,3541;849,7102
5259,9463;856,2208;5272,9725;856,2208
5233,8936;862,7315;5259,9463;856,2208
5214,3541;849,7102;5233,8936;862,7315
4817,0510;1018,9870;4830,0774;992,9444
4790,9984;1045,0296;4817,0510;1018,9870
4764,9457;1077,5828;4790,9984;1045,0296
4830,0774;992,9444;4849,6169;966,9018
4947,3144;934,3486;4973,3670;914,8166
4901,7222;947,3698;4947,3144;934,3486
4849,6169;966,9018;4901,7222;947,3698
4654,2838;4346,9906;4632,4897;4310,6813
3012,4652;4274,3719;2961,6125;4346,9906
3041,5239;4274,3719;3012,4652;4274,3719
3077,8474;4274,3719;3041,5239;4274,3719
2961,6125;4346,9906;2968,8772;4383,2999
2918,0244;4412,3475;2896,2303;4434,1331
2954,3478;4412,3475;2918,0244;4412,3475
2968,8772;4383,2999;2954,3478;4412,3475
3237,6704;4165,4438;3208,6117;4187,2294
3281,2585;4172,7056;3237,6704;4165,4438
3310,3172;4172,7056;3281,2585;4172,7056
3208,6117;4187,2294;3150,4942;4216,2769
3106,9061;4238,0625;3077,8474;4274,3719
3128,7002;4223,5388;3106,9061;4238,0625
3150,4942;4216,2769;3128,7002;4223,5388
2823,5835;4528,5374;2823,5835;4557,5850
2845,3776;4506,7518;2823,5835;4528,5374
2867,1716;4514,0137;2845,3776;4506,7518
2823,5835;4557,5850;2838,1128;4593,8943
2859,9069;4666,5130;2845,3776;4702,8224
2852,6423;4615,6799;2859,9069;4666,5130
2838,1128;4593,8943;2852,6423;4615,6799
2918,0244;4492,2280;2918,0244;4535,7993
2896,2303;4463,1806;2918,0244;4492,2280
2896,2303;4434,1331;2896,2303;4463,1806
2918,0244;4535,7993;2910,7597;4564,8468
2859,9069;4543,0612;2867,1716;4514,0137
2888,9656;4586,6324;2859,9069;4543,0612
2910,7597;4564,8468;2888,9656;4586,6324
3310,3172;4194,4913;3310,3172;4172,7056
4123,9618;4230,8006;4051,3150;4252,5863
4189,3439;4252,5863;4123,9618;4230,8006
4276,5202;4252,5863;4189,3439;4252,5863
4051,3150;4252,5863;4000,4622;4230,8006
3920,5507;4252,5863;3876,9626;4252,5863
3978,6681;4209,0150;3920,5507;4252,5863
4000,4622;4230,8006;3978,6681;4209,0150
4538,0488;4281,6337;4501,7254;4274,3719
4588,9015;4288,8956;4538,0488;4281,6337
4632,4897;4310,6813;4588,9015;4288,8956
4501,7254;4274,3719;4400,0198;4274,3719
4334,6377;4245,3244;4276,5202;4252,5863
4392,7551;4245,3244;4334,6377;4245,3244
4400,0198;4274,3719;4392,7551;4245,3244
3484,6697;4209,0150;3426,5522;4223,5388
3550,0518;4158,1819;3484,6697;4209,0150
3586,3753;4165,4438;3550,0518;4158,1819
3426,5522;4223,5388;3353,9054;4245,3244
3303,0526;4238,0625;3310,3172;4194,4913
3324,8466;4252,5863;3303,0526;4238,0625
3353,9054;4245,3244;3324,8466;4252,5863
3818,8451;4223,5388;3767,9924;4238,0625
3862,4332;4216,2769;3818,8451;4223,5388
3876,9626;4252,5863;3862,4332;4216,2769
3767,9924;4238,0625;3731,6689;4201,7532
3651,7574;4179,9675;3586,3753;4165,4438
3680,8161;4187,2294;3651,7574;4179,9675
